yy,dat,trip,effort,gr,sp,l_cm,w_cm
2013,9/8/13,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/13,438,7,Speargun,Caesio cuning,21,212.4695414
2013,9/8/13,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/13,438,7,Speargun,Caesio cuning,24,318.522314
2013,9/8/13,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/13,438,7,Speargun,Caesio cuning,26,406.0182179
2013,9/8/13,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/8/13,438,7,Speargun,Caesio cuning,26,406.0182179
2013,9/8/13,438,7,Speargun,Caesio cuning,23,279.9590295
2013,9/8/13,438,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/13,449,7,Speargun,Caesio cuning,32,762.0423352
2013,9/9/13,449,7,Speargun,Caesio cuning,32,762.0423352
2013,9/9/13,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/9/13,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/13,449,7,Speargun,Caesio cuning,23,279.9590295
2013,9/9/13,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/13,449,7,Speargun,Caesio cuning,26,406.0182179
2013,9/9/13,449,7,Speargun,Caesio cuning,31,692.102253
2013,9/9/13,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/13,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/13,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/9/13,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/13,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/13,449,7,Speargun,Caesio cuning,21,212.4695414
2013,9/9/13,449,7,Speargun,Caesio cuning,23,279.9590295
2013,9/9/13,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/9/13,449,7,Speargun,Caesio cuning,25,360.4931604
2013,9/9/13,449,7,Speargun,Caesio cuning,24,318.522314
2013,9/9/13,449,7,Speargun,Caesio cuning,23,279.9590295
2013,9/9/13,449,7,Speargun,Caesio cuning,22,244.6568545
2013,9/10/13,464,11,Trap,Caesio cuning,31,692.102253
2013,9/10/13,464,11,Trap,Caesio cuning,26,406.0182179
2013,9/10/13,464,11,Trap,Caesio cuning,24,318.522314
2013,9/10/13,464,11,Trap,Caesio cuning,25,360.4931604
2013,9/10/13,464,11,Trap,Caesio cuning,24,318.522314
2013,9/10/13,464,11,Trap,Caesio cuning,21,212.4695414
2013,9/11/13,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/13,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/13,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/13,468,7,Speargun,Caesio cuning,24,318.522314
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/13,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/13,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/13,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/13,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/13,468,7,Speargun,Caesio cuning,22,244.6568545
2013,9/11/13,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/13,468,7,Speargun,Caesio cuning,28,508.318502
2013,9/11/13,468,7,Speargun,Caesio cuning,27,455.244325
2013,9/11/13,468,7,Speargun,Caesio cuning,24,318.522314
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/13,468,7,Speargun,Caesio cuning,26,406.0182179
2013,9/11/13,468,7,Speargun,Caesio cuning,23,279.9590295
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/11/13,468,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,30,626.6000187
2013,9/12/13,477,7,Speargun,Caesio cuning,22,244.6568545
2013,9/12/13,477,7,Speargun,Caesio cuning,23,279.9590295
2013,9/12/13,477,7,Speargun,Caesio cuning,24,318.522314
2013,9/12/13,477,7,Speargun,Caesio cuning,24,318.522314
2013,9/12/13,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,23,279.9590295
2013,9/12/13,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,26,406.0182179
2013,9/12/13,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,27,455.244325
2013,9/12/13,477,7,Speargun,Caesio cuning,26,406.0182179
2013,9/12/13,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,23,279.9590295
2013,9/12/13,477,7,Speargun,Caesio cuning,29,565.3879448
2013,9/12/13,477,7,Speargun,Caesio cuning,25,360.4931604
2013,9/12/13,477,7,Speargun,Caesio cuning,27,455.244325
2013,9/12/13,477,7,Speargun,Caesio cuning,31,692.102253
2013,9/12/13,477,7,Speargun,Caesio cuning,28,508.318502
2013,9/14/13,486,7,Speargun,Caesio cuning,19,156.8555911
2013,9/14/13,486,7,Speargun,Caesio cuning,19,156.8555911
2013,9/14/13,486,7,Speargun,Caesio cuning,19,156.8555911
2013,9/14/13,486,7,Speargun,Caesio cuning,20,183.2510568
2013,9/14/13,486,7,Speargun,Caesio cuning,21,212.4695414
2013,9/14/13,486,7,Speargun,Caesio cuning,20,183.2510568
2013,9/14/13,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/13,486,7,Speargun,Caesio cuning,28,508.318502
2013,9/14/13,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/13,486,7,Speargun,Caesio cuning,21,212.4695414
2013,9/14/13,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/13,486,7,Speargun,Caesio cuning,24,318.522314
2013,9/14/13,486,7,Speargun,Caesio cuning,23,279.9590295
2013,9/14/13,486,7,Speargun,Caesio cuning,24,318.522314
2013,9/14/13,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/13,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/13,486,7,Speargun,Caesio cuning,25,360.4931604
2013,9/14/13,486,7,Speargun,Caesio cuning,27,455.244325
2013,9/14/13,486,7,Speargun,Caesio cuning,20,183.2510568
2013,9/14/13,486,7,Speargun,Caesio cuning,24,318.522314
2013,9/14/13,486,7,Speargun,Caesio cuning,21,212.4695414
2013,9/14/13,494,9,Speargun,Caesio cuning,30,626.6000187
2013,9/14/13,494,9,Speargun,Caesio cuning,31,692.102253
2013,9/14/13,494,9,Speargun,Caesio cuning,24,318.522314
2013,9/14/13,494,9,Speargun,Caesio cuning,27,455.244325
2013,9/15/13,503,6,Speargun,Caesio cuning,29,565.3879448
2013,9/15/13,503,6,Speargun,Caesio cuning,28,508.318502
2013,9/15/13,503,6,Speargun,Caesio cuning,21,212.4695414
2013,9/16/13,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/13,508,8,Speargun,Caesio cuning,26,406.0182179
2013,9/16/13,508,8,Speargun,Caesio cuning,20,183.2510568
2013,9/16/13,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/13,508,8,Speargun,Caesio cuning,23,279.9590295
2013,9/16/13,508,8,Speargun,Caesio cuning,23,279.9590295
2013,9/16/13,508,8,Speargun,Caesio cuning,24,318.522314
2013,9/16/13,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/13,508,8,Speargun,Caesio cuning,28,508.318502
2013,9/16/13,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/13,508,8,Speargun,Caesio cuning,24,318.522314
2013,9/16/13,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/13,508,8,Speargun,Caesio cuning,26,406.0182179
2013,9/16/13,508,8,Speargun,Caesio cuning,27,455.244325
2013,9/16/13,508,8,Speargun,Caesio cuning,25,360.4931604
2013,9/16/13,509,7,Handline,Caesio cuning,28,508.318502
2013,9/16/13,509,7,Handline,Caesio cuning,29,565.3879448
2013,9/16/13,509,7,Handline,Caesio cuning,21,212.4695414
2013,9/16/13,509,7,Handline,Caesio cuning,20,183.2510568
2013,9/17/13,520,12,Trap,Caesio cuning,20,183.2510568
2013,9/17/13,520,12,Trap,Caesio cuning,25,360.4931604
2013,9/17/13,520,12,Trap,Caesio cuning,26,406.0182179
2013,9/17/13,520,12,Trap,Caesio cuning,27,455.244325
2013,9/17/13,520,12,Trap,Caesio cuning,29,565.3879448
2013,9/17/13,520,12,Trap,Caesio cuning,28,508.318502
2013,9/17/13,522,8,Trap,Caesio cuning,28,508.318502
2013,9/17/13,522,8,Trap,Caesio cuning,25,360.4931604
2013,9/17/13,522,8,Trap,Caesio cuning,25,360.4931604
2013,9/17/13,522,8,Trap,Caesio cuning,24,318.522314
2013,9/19/13,541,8,Trap,Caesio cuning,25,360.4931604
2013,9/19/13,541,8,Trap,Caesio cuning,26,406.0182179
2013,9/19/13,541,8,Trap,Caesio cuning,27,455.244325
2013,9/19/13,541,8,Trap,Caesio cuning,37,1183.490027
2013,9/19/13,541,8,Trap,Caesio cuning,28,508.318502
2013,9/19/13,541,8,Trap,Caesio cuning,27,455.244325
2013,9/19/13,545,7,Trap,Caesio cuning,31,692.102253
2013,9/19/13,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/13,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/13,545,7,Trap,Caesio cuning,25,360.4931604
2013,9/19/13,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/13,545,7,Trap,Caesio cuning,30,626.6000187
2013,9/19/13,545,7,Trap,Caesio cuning,26,406.0182179
2013,9/19/13,545,7,Trap,Caesio cuning,30,626.6000187
2013,9/19/13,545,7,Trap,Caesio cuning,27,455.244325
2013,9/19/13,550,10,Trap,Caesio cuning,25,360.4931604
2013,9/19/13,550,10,Trap,Caesio cuning,26,406.0182179
2013,9/19/13,550,10,Trap,Caesio cuning,27,455.244325
2013,9/19/13,550,10,Trap,Caesio cuning,27,455.244325
2013,9/19/13,550,10,Trap,Caesio cuning,30,626.6000187
2013,9/19/13,550,10,Trap,Caesio cuning,28,508.318502
2013,9/19/13,550,10,Trap,Caesio cuning,21,212.4695414
2013,9/19/13,550,10,Trap,Caesio cuning,25,360.4931604
2013,9/19/13,550,10,Trap,Caesio cuning,29,565.3879448
2013,9/19/13,550,10,Trap,Caesio cuning,28,508.318502
2013,10/5/13,569,11,Trap,Caesio cuning,26,406.0182179
2013,10/5/13,569,11,Trap,Caesio cuning,27,455.244325
2013,10/5/13,569,11,Trap,Caesio cuning,28,508.318502
2013,10/5/13,569,11,Trap,Caesio cuning,29,565.3879448
2013,10/6/13,579,8,Speargun,Caesio cuning,29,565.3879448
2013,10/6/13,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/13,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/13,579,8,Speargun,Caesio cuning,22,244.6568545
2013,10/6/13,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/13,579,8,Speargun,Caesio cuning,24,318.522314
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,26,406.0182179
2013,10/6/13,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/6/13,579,8,Speargun,Caesio cuning,26,406.0182179
2013,10/6/13,579,8,Speargun,Caesio cuning,23,279.9590295
2013,10/6/13,579,8,Speargun,Caesio cuning,22,244.6568545
2013,10/6/13,579,8,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,21,212.4695414
2013,10/7/13,581,9,Speargun,Caesio cuning,22,244.6568545
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,26,406.0182179
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,26,406.0182179
2013,10/7/13,581,9,Speargun,Caesio cuning,27,455.244325
2013,10/7/13,581,9,Speargun,Caesio cuning,30,626.6000187
2013,10/7/13,581,9,Speargun,Caesio cuning,27,455.244325
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,23,279.9590295
2013,10/7/13,581,9,Speargun,Caesio cuning,23,279.9590295
2013,10/7/13,581,9,Speargun,Caesio cuning,23,279.9590295
2013,10/7/13,581,9,Speargun,Caesio cuning,24,318.522314
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,25,360.4931604
2013,10/7/13,581,9,Speargun,Caesio cuning,26,406.0182179
2013,10/8/13,588,7,Speargun,Caesio cuning,31,692.102253
2013,10/8/13,588,7,Speargun,Caesio cuning,30,626.6000187
2013,10/8/13,588,7,Speargun,Caesio cuning,28,508.318502
2013,10/8/13,588,7,Speargun,Caesio cuning,26,406.0182179
2013,10/8/13,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/13,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/13,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/13,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/13,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/13,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/13,588,7,Speargun,Caesio cuning,21,212.4695414
2013,10/8/13,588,7,Speargun,Caesio cuning,22,244.6568545
2013,10/8/13,588,7,Speargun,Caesio cuning,24,318.522314
2013,10/8/13,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/8/13,588,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/13,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/13,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/13,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/13,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/13,597,7,Speargun,Caesio cuning,26,406.0182179
2013,10/9/13,597,7,Speargun,Caesio cuning,24,318.522314
2013,10/9/13,597,7,Speargun,Caesio cuning,25,360.4931604
2013,10/9/13,597,7,Speargun,Caesio cuning,23,279.9590295
2013,10/9/13,597,7,Speargun,Caesio cuning,22,244.6568545
2013,10/9/13,597,7,Speargun,Caesio cuning,26,406.0182179
2013,10/9/13,597,7,Speargun,Caesio cuning,24,318.522314
2013,10/9/13,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/9/13,599,8,Trap,Caesio cuning,34,915.8275571
2013,10/9/13,599,8,Trap,Caesio cuning,34,915.8275571
2013,10/9/13,599,8,Trap,Caesio cuning,30,626.6000187
2013,10/9/13,599,8,Trap,Caesio cuning,28,508.318502
2013,10/9/13,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/9/13,599,8,Trap,Caesio cuning,24,318.522314
2013,10/9/13,599,8,Trap,Caesio cuning,25,360.4931604
2013,10/9/13,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/9/13,599,8,Trap,Caesio cuning,29,565.3879448
2013,10/12/13,604,10,Speargun,Caesio cuning,27,455.244325
2013,10/12/13,604,10,Speargun,Caesio cuning,26,406.0182179
2013,10/12/13,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,604,10,Speargun,Caesio cuning,24,318.522314
2013,10/12/13,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,604,10,Speargun,Caesio cuning,24,318.522314
2013,10/12/13,604,10,Speargun,Caesio cuning,20,183.2510568
2013,10/12/13,604,10,Speargun,Caesio cuning,21,212.4695414
2013,10/12/13,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,604,10,Speargun,Caesio cuning,23,279.9590295
2013,10/12/13,604,10,Speargun,Caesio cuning,28,508.318502
2013,10/12/13,604,10,Speargun,Caesio cuning,24,318.522314
2013,10/12/13,604,10,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,605,7,Speargun,Caesio cuning,20,183.2510568
2013,10/12/13,605,7,Speargun,Caesio cuning,21,212.4695414
2013,10/12/13,605,7,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,605,7,Speargun,Caesio cuning,24,318.522314
2013,10/12/13,605,7,Speargun,Caesio cuning,22,244.6568545
2013,10/12/13,605,7,Speargun,Caesio cuning,22,244.6568545
2013,10/12/13,605,7,Speargun,Caesio cuning,25,360.4931604
2013,10/12/13,611,9,Trap,Caesio cuning,31,692.102253
2013,10/12/13,611,9,Trap,Caesio cuning,28,508.318502
2013,10/12/13,611,9,Trap,Caesio cuning,30,626.6000187
2013,10/12/13,611,9,Trap,Caesio cuning,21,212.4695414
2013,10/12/13,611,9,Trap,Caesio cuning,22,244.6568545
2013,10/12/13,611,9,Trap,Caesio cuning,28,508.318502
2013,10/12/13,611,9,Trap,Caesio cuning,25,360.4931604
2013,10/12/13,611,9,Trap,Caesio cuning,27,455.244325
2013,10/12/13,611,9,Trap,Caesio cuning,25,360.4931604
2013,10/12/13,611,9,Trap,Caesio cuning,25,360.4931604
2013,10/17/13,626,6,Trap,Caesio cuning,26,406.0182179
2013,10/17/13,626,6,Trap,Caesio cuning,27,455.244325
2013,10/17/13,626,6,Trap,Caesio cuning,27,455.244325
2013,10/17/13,626,6,Trap,Caesio cuning,25,360.4931604
2013,10/17/13,626,6,Trap,Caesio cuning,24,318.522314
2013,10/17/13,626,6,Trap,Caesio cuning,24,318.522314
2013,10/17/13,626,6,Trap,Caesio cuning,25,360.4931604
2013,10/17/13,626,6,Trap,Caesio cuning,26,406.0182179
2013,10/22/13,641,7,Speargun,Caesio cuning,29,565.3879448
2013,10/22/13,641,7,Speargun,Caesio cuning,21,212.4695414
2013,10/22/13,641,7,Speargun,Caesio cuning,22,244.6568545
2013,10/22/13,641,7,Speargun,Caesio cuning,19,156.8555911
2013,10/22/13,641,7,Speargun,Caesio cuning,24,318.522314
2013,10/22/13,641,7,Speargun,Caesio cuning,25,360.4931604
2013,10/22/13,641,7,Speargun,Caesio cuning,21,212.4695414
2013,10/22/13,641,7,Speargun,Caesio cuning,24,318.522314
2013,10/22/13,641,7,Speargun,Caesio cuning,21,212.4695414
2013,10/23/13,647,7,Speargun,Caesio cuning,29,565.3879448
2013,10/23/13,647,7,Speargun,Caesio cuning,29,565.3879448
2013,10/23/13,647,7,Speargun,Caesio cuning,29,565.3879448
2013,10/23/13,647,7,Speargun,Caesio cuning,28,508.318502
2013,10/23/13,647,7,Speargun,Caesio cuning,28,508.318502
2013,10/23/13,647,7,Speargun,Caesio cuning,26,406.0182179
2013,10/23/13,647,7,Speargun,Caesio cuning,24,318.522314
2013,10/23/13,647,7,Speargun,Caesio cuning,24,318.522314
2013,10/23/13,647,7,Speargun,Caesio cuning,29,565.3879448
2013,10/23/13,647,7,Speargun,Caesio cuning,24,318.522314
2013,10/23/13,647,7,Speargun,Caesio cuning,26,406.0182179
2013,10/23/13,647,7,Speargun,Caesio cuning,29,565.3879448
2013,10/23/13,647,7,Speargun,Caesio cuning,23,279.9590295
2013,10/23/13,647,7,Speargun,Caesio cuning,28,508.318502
2013,10/23/13,647,7,Speargun,Caesio cuning,29,565.3879448
2013,10/23/13,647,7,Speargun,Caesio cuning,26,406.0182179
2013,10/23/13,647,7,Speargun,Caesio cuning,27,455.244325
2013,10/24/13,653,12,Trap,Caesio cuning,31,692.102253
2013,10/24/13,656,10,Handline,Caesio cuning,28,508.318502
2013,10/24/13,656,10,Handline,Caesio cuning,29,565.3879448
2013,11/6/13,677,11,Handline,Caesio cuning,30,626.6000187
2013,11/6/13,677,11,Handline,Caesio cuning,29,565.3879448
2013,11/6/13,677,11,Handline,Caesio cuning,28,508.318502
2013,11/6/13,677,11,Handline,Caesio cuning,27,455.244325
2013,11/6/13,677,11,Handline,Caesio cuning,26,406.0182179
2013,11/6/13,677,11,Handline,Caesio cuning,25,360.4931604
2013,11/7/13,681,7,Speargun,Caesio cuning,28,508.318502
2013,11/7/13,681,7,Speargun,Caesio cuning,30,626.6000187
2013,11/7/13,681,7,Speargun,Caesio cuning,30,626.6000187
2013,11/7/13,681,7,Speargun,Caesio cuning,29,565.3879448
2013,11/7/13,681,7,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,681,7,Speargun,Caesio cuning,31,692.102253
2013,11/7/13,681,7,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,681,7,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,681,7,Speargun,Caesio cuning,26,406.0182179
2013,11/7/13,681,7,Speargun,Caesio cuning,27,455.244325
2013,11/7/13,681,7,Speargun,Caesio cuning,26,406.0182179
2013,11/7/13,681,7,Speargun,Caesio cuning,27,455.244325
2013,11/7/13,681,7,Speargun,Caesio cuning,27,455.244325
2013,11/7/13,681,7,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,30,626.6000187
2013,11/7/13,682,8,Speargun,Caesio cuning,22,244.6568545
2013,11/7/13,682,8,Speargun,Caesio cuning,28,508.318502
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,28,508.318502
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,26,406.0182179
2013,11/7/13,682,8,Speargun,Caesio cuning,21,212.4695414
2013,11/7/13,682,8,Speargun,Caesio cuning,24,318.522314
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,26,406.0182179
2013,11/7/13,682,8,Speargun,Caesio cuning,27,455.244325
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,22,244.6568545
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,24,318.522314
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,682,8,Speargun,Caesio cuning,25,360.4931604
2013,11/7/13,684,12,Handline,Caesio cuning,28,508.318502
2013,11/7/13,688,9,Handline,Caesio cuning,28,508.318502
2013,11/7/13,688,9,Handline,Caesio cuning,29,565.3879448
2013,11/7/13,688,9,Handline,Caesio cuning,26,406.0182179
2013,11/7/13,688,9,Handline,Caesio cuning,27,455.244325
2013,11/7/13,688,9,Handline,Caesio cuning,29,565.3879448
2013,11/7/13,688,9,Handline,Caesio cuning,25,360.4931604
2013,11/7/13,688,9,Handline,Caesio cuning,26,406.0182179
2013,11/7/13,688,9,Handline,Caesio cuning,25,360.4931604
2013,11/9/13,691,7,Speargun,Caesio cuning,32,762.0423352
2013,11/9/13,691,7,Speargun,Caesio cuning,22,244.6568545
2013,11/9/13,691,7,Speargun,Caesio cuning,23,279.9590295
2013,11/9/13,691,7,Speargun,Caesio cuning,23,279.9590295
2013,11/9/13,691,7,Speargun,Caesio cuning,23,279.9590295
2013,11/9/13,691,7,Speargun,Caesio cuning,24,318.522314
2013,11/9/13,691,7,Speargun,Caesio cuning,26,406.0182179
2013,11/9/13,691,7,Speargun,Caesio cuning,26,406.0182179
2013,11/9/13,691,7,Speargun,Caesio cuning,26,406.0182179
2013,11/9/13,691,7,Speargun,Caesio cuning,26,406.0182179
